22,CCC1=CC=C(C=C1)/C=C2C(N(CC#C)C(S/2)=O)=O,00000000000000000100000000000000000010000000000100000000000000000000000000011000010101001100100010011000001000100010010011100001000000001100000100001010011110111111110
23,CCC1=CC=C(C=C1)/C=C2C(N(CCC(OCCCC)=O)C(S\2)=S)=O,00000000000000000000000000000000000010000000000100000000000000001000000001011000010101001000100011011000001001110011111011110011110010001110000100111110011111111111110
24,CCC1=CC=C(C=C1)/C=C2C(N(CC=C)C(S/2)=O)=O,00000000000000000000000000000000001010000000000100000000000000000000000000011000010101001100100010011000001000100010010011100001000000001100000100001010011110111111110
25,ClC1=CC=C(C=C1)CCC2C(N(CN3CCCCC3)C(S2)=S)=O,00000000000000000000000000001000000010000000000100000000000000001000000001010100010101111000100011101001001100110000011011100001110000100110001101011010011110100111110
26,S=C(S1)N(CN2CCCCC2)C(C1CCC(C=C3)=CC=C3C(C)C)=O,00000000000000000000000000001000000010000000000100000000000000001000000001110100010101101000100011101000001000110000011011100001110000000110001101011110011110101111110
27,O=C(C(C=CC=C1)=C1C2=O)N2CCC(N3CCCCC3)=O,00000000000000000000000000000000000000000000000000000000000000000000000000010000100101100100100011101100010000110000011011100001110010001110001111111010011110110111110
28,O=C1CC(C(OC)=O)CN1C2=CC=C(CC)C=C2,00000000000000000000000000000000000000000000000000000000000000100000000000010000000101000000110011001000000010110010010001110011010011011100000100101110011111111111110
29,CC(C)C1=CC=C(OCC(NC2=NC(C=CC=C3)=C3S2)=O)C=C1,00000000000000000000000000000000000010000000000100000000000000000100000010100100010100001000100111000100111001110100010011000111000011010100001101000101111111111111110
30,CCC1=CC=C(OCC(NC2=CC=C(C)C=C2Br)=O)C=C1,00000000000000000000000000000000000000000000001000000000000000000000000010000000000000010000100100000000100101110110010000000111000011110000000111000111111111111111110
31,CC1=CC=C(C)C(OCN2CC(C=CC=C3)=C3C2C=O)=C1,00000000000000000000000000001000000000000000000000000000000000000000000000010000000101100000000110001100010011100100010001100111000000000110000111001110111111111111110
32,O=C(NC[C@@H](C(OC(C)(C)C)=O)NS(C1=C(C=C(C=C1C)C)C)(=O)=O)[C@H]2[C@@H](CN(C(CC3CCN(C(OC(C)(C)C)=O)CC3)=O)C2)C(O)=O,00000000000000000000000100000000110000000000000000010011001111001011010001110001111101101011101111101010101000111000011011111010111110001111111011111111111111111111110
33,O=C(NC[C@@H](C(OC(C)(C)C)=O)NS(CCCC)(=O)=O)[C@H]1[C@@H](CN(C(CCCCCNC(OC(C)(C)C)=O)=O)C1)C(O)=O,00000000000000000000000100000000110000000000000000010011001011000011010001110001101101101011101111001010101000111011111001111010111110001111111000111111111111111100110
34,O=C(NC[C@@H](C(OC(C)(C)C)=O)NS(C1=C(C=CC=C2N(C)C)C2=CC=C1)(=O)=O)[C@H]3[C@@H](CN(C(CC4CCN(C(OC(C)(C)C)=O)CC4)=O)C3)C(O)=O,00000000000000000000000100000000110000000000000000010011001111001011010001110001111101101011111111101110111000111000011011111110111111011111111001111111111111111111110
35,O=C([C@H]1[C@H](C(NC)=O)CN(C(CCCCCNC(OC(C)(C)C)=O)=O)C1)NC[C@@H](C(OC(C)(C)C)=O)NS(=O)(C2=C(SC(Cl)=C2)Cl)=O,00000000000000000000000100000000110010000000000000010011001111001011010001110001111101111011111111001011101110111000011011111010111110101110111010111111111111111110110
36,O=C(NC[C@H](NS(=O)(C1=C(Cl)SC(Cl)=C1)=O)C(OC(C)(C)C)=O)[C@H]2[C@H](C(NC)=O)CN(C(CCCNC(OC(C)(C)C)=O)=O)C2,00000000000000000000000100000000110010000000000000010011001111001011010001110001111101111011111111001011101110111000011011111010111110101110111010111111111111111110110
37,O=C(NC[C@@H](NS(=O)(CCC1=C2C(C=CC=C2)=CC=C1)=O)C(OC(C)(C)C)=O)[C@H]3[C@@H](CN(C3)C(CCC4CCN(C(OC(C)(C)C)=O)CC4)=O)C(NC)=O,00000000000000000000000100000000110000000000000000010011001011000011010001110001101101101011111111101110111010111000011011111110111110001110111001111111111111111111110
38,O=C(NCCC(OC(C)(C)C)=O)[C@H]1[C@@H](CN(C1)C(CCC2CCN(C(OC(C)(C)C)=O)CC2)=O)C(NC)=O,00000000000000000000000100000000000000000000000000000000000000000010000000110000101101100011110011101000101010111000011011110010110110001110111000111111111111111101110
39,O=C(NC[C@@H](NS(=O)(CCC1=C2C(C=CC=C2)=CC=C1)=O)C(OC(C)(C)C)=O)[C@H]3[C@@H](CN(C3)C(CCCCCC(OC(C)(C)C)=O)=O)C(NC)=O,00000000000000000000000000000000110000000000000000010011001011000011010001110001101101101011111111001110111010111000011001111110111110001110111001111111111111111111110
